holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,Rush Hour,traffic_volume
nan,289.62,0.0,0.0,1,Clear,0,502
nan,289.22,0.0,0.0,1,Clear,0,269
nan,288.12,0.0,0.0,1,Clear,0,215
nan,287.47,0.0,0.0,1,Clear,0,327
nan,286.53,0.0,0.0,1,Clear,1,725
nan,286.37,0.0,0.0,5,Clear,1,1247
nan,289.31,0.0,0.0,1,Clear,1,1827
nan,290.46,0.0,0.0,5,Clear,0,2316
nan,294.29,0.0,0.0,1,Clear,0,2475
nan,296.45,0.0,0.0,1,Clear,0,2662
nan,298.27,0.0,0.0,1,Clear,0,2598
nan,300.18,0.0,0.0,1,Clear,0,2667
nan,300.57,0.0,0.0,1,Clear,0,2723
nan,301.73,0.0,0.0,1,Clear,0,2855
nan,301.3,0.0,0.0,1,Clear,1,2726
nan,300.67,0.0,0.0,1,Clear,1,2474
nan,296.42,0.0,0.0,1,Clear,1,2228
nan,295.85,0.0,0.0,1,Clear,0,2446
nan,295.74,0.0,0.0,1,Clear,0,2175
nan,295.76,0.0,0.0,1,Haze,0,1363
nan,294.57,0.0,0.0,75,Haze,0,868
Columbus Day,293.02,0.0,0.0,1,Clear,0,494
nan,290.77,0.0,0.0,1,Clear,0,210
nan,289.34,0.0,0.0,1,Clear,0,282
nan,288.0,0.0,0.0,1,Clear,0,846
nan,286.99,0.0,0.0,1,Clear,0,2651
nan,286.9,0.0,0.0,20,Clouds,1,6241
nan,287.33,0.0,0.0,90,Clouds,1,5368
nan,287.72,0.0,0.0,90,Clouds,1,4573
nan,287.29,0.0,0.0,90,Rain,0,4216
nan,286.62,0.0,0.0,90,Haze,0,4286
nan,285.47,0.0,0.0,90,Haze,0,4481
nan,285.47,0.0,0.0,90,Rain,0,4481
nan,284.13,0.25,0.0,90,Rain,0,4549
nan,284.13,0.25,0.0,90,Drizzle,0,4549
nan,283.63,0.25,0.0,90,Rain,0,4941
nan,283.63,0.25,0.0,90,Drizzle,0,4941
nan,283.66,0.0,0.0,90,Rain,0,5384
nan,283.66,0.0,0.0,90,Drizzle,0,5384
nan,282.67,0.0,0.0,90,Rain,0,6139
nan,282.16,0.0,0.0,90,Rain,1,5697
nan,282.16,0.0,0.0,90,Haze,1,5697
nan,282.16,0.0,0.0,90,Drizzle,1,5697
nan,281.8,0.0,0.0,90,Rain,1,4195
nan,281.63,0.0,0.0,90,Clouds,1,2854
nan,281.99,0.0,0.0,90,Clouds,0,2408
nan,281.9,0.0,0.0,90,Clouds,0,2125
nan,281.7,0.0,0.0,90,Clouds,0,1364
nan,281.43,0.0,0.0,90,Clouds,0,864
nan,281.16,0.0,0.0,90,Mist,0,444
nan,281.16,0.0,0.0,90,Rain,0,444
nan,281.14,0.0,0.0,75,Drizzle,0,295
nan,280.68,0.0,0.0,90,Clouds,0,251
nan,280.75,0.0,0.0,90,Clouds,0,310
nan,280.31,0.0,0.0,90,Clouds,0,867
nan,280.21,0.0,0.0,90,Clouds,0,2847
nan,279.78,0.0,0.0,90,Clouds,0,5983
nan,279.65,0.0,0.0,90,Clouds,1,6465
nan,279.73,0.0,0.0,75,Clouds,1,5772
nan,279.82,0.51,0.0,90,Rain,1,5132
nan,280.12,0.0,0.0,75,Clouds,0,4429
nan,281.65,0.0,0.0,1,Clear,0,4533
nan,283.62,0.0,0.0,1,Clear,0,4864
nan,285.16,0.0,0.0,1,Clear,0,4769
nan,286.39,0.0,0.0,1,Clear,0,5301
nan,287.87,0.0,0.0,1,Clear,0,5759
nan,287.73,0.0,0.0,5,Clear,0,6367
nan,287.9,0.0,0.0,1,Clear,1,5827
nan,286.46,0.0,0.0,1,Clear,1,4711
nan,283.86,0.0,0.0,1,Clear,1,3313
nan,282.6,0.0,0.0,5,Clear,0,2898
nan,279.87,0.0,0.0,1,Clear,0,2424
nan,279.08,0.0,0.0,1,Clear,0,1665
nan,278.65,0.0,0.0,1,Clear,0,1409
nan,278.19,0.0,0.0,1,Clear,0,548
nan,278.08,0.0,0.0,1,Clear,0,349
nan,276.44,0.0,0.0,1,Clear,0,300
nan,276.26,0.0,0.0,1,Clear,0,336
nan,284.99,0.0,0.0,1,Clear,0,4541
nan,292.81,0.0,0.0,1,Clear,0,5461
nan,293.08,0.0,0.0,1,Clear,0,5720
nan,292.84,0.0,0.0,1,Clear,0,6401
nan,292.28,0.0,0.0,40,Clouds,1,6179
nan,289.92,0.0,0.0,40,Clouds,1,5122
nan,286.15,0.0,0.0,1,Clear,1,3654
nan,285.18,0.0,0.0,5,Clear,0,2884
nan,284.75,0.0,0.0,1,Clear,0,2565
nan,284.86,0.0,0.0,1,Clear,0,1682
nan,284.75,0.0,0.0,1,Clear,0,992
nan,284.38,0.0,0.0,1,Clear,0,600
nan,281.33,0.0,0.0,1,Clear,0,265
nan,280.69,0.0,0.0,1,Clear,0,362
nan,280.48,0.0,0.0,1,Clear,0,879
nan,281.01,0.0,0.0,1,Clear,0,5687
nan,280.47,0.0,0.0,1,Clear,1,6382
nan,280.72,0.0,0.0,1,Clear,1,5290
nan,281.2,0.0,0.0,1,Clear,1,5191
nan,284.56,0.0,0.0,1,Clear,0,4650
nan,286.16,0.0,0.0,1,Clear,0,5033
nan,286.67,0.0,0.0,1,Clear,0,5084
nan,287.3,0.0,0.0,75,Clouds,0,5056
nan,287.77,0.0,0.0,40,Clouds,0,5353
nan,287.47,0.0,0.0,40,Clouds,0,5880
nan,287.6,0.0,0.0,40,Clouds,0,6431
nan,286.62,0.0,0.0,75,Clouds,1,5834
nan,286.14,0.0,0.0,40,Clouds,1,4679
nan,284.26,0.0,0.0,40,Clouds,1,3469
nan,283.95,0.0,0.0,1,Clear,0,2819
nan,282.73,0.0,0.0,1,Clear,0,2815
nan,282.23,0.0,0.0,1,Clear,0,2048
nan,276.8,0.0,0.0,1,Clear,0,369
nan,275.92,0.0,0.0,1,Clear,0,375
nan,275.13,0.0,0.0,1,Clear,0,815
nan,273.98,0.0,0.0,1,Clear,1,5024
nan,274.4,0.0,0.0,40,Clouds,1,4789
nan,276.78,0.0,0.0,1,Clear,0,4623
nan,277.93,0.0,0.0,1,Clear,0,5039
nan,279.04,0.0,0.0,1,Clear,0,5161
nan,280.23,0.0,0.0,1,Clear,0,5307
nan,273.03,0.0,0.0,1,Clear,0,360
nan,273.27,0.0,0.0,1,Clear,0,429
nan,273.32,0.0,0.0,1,Clear,0,755
nan,273.16,0.0,0.0,1,Clear,0,1203
nan,272.99,0.0,0.0,1,Clear,1,1956
nan,276.36,0.0,0.0,1,Clear,0,4202
nan,284.61,0.0,0.0,1,Clear,0,4378
nan,284.15,0.0,0.0,1,Clear,1,4148
nan,281.66,0.0,0.0,1,Clear,1,3632
nan,277.54,0.0,0.0,1,Clear,0,2966
nan,274.57,0.0,0.0,1,Clear,0,2556
nan,273.49,0.0,0.0,1,Clear,0,883
nan,272.88,0.0,0.0,1,Mist,0,660
nan,272.82,0.0,0.0,1,Mist,0,382
nan,272.61,0.0,0.0,1,Mist,0,332
nan,272.62,0.0,0.0,1,Mist,0,544
nan,272.95,0.0,0.0,1,Mist,0,832
nan,273.08,0.0,0.0,1,Mist,1,1272
nan,274.29,0.0,0.0,1,Clear,1,2131
nan,281.79,0.0,0.0,1,Clear,0,4080
nan,289.28,0.0,0.0,1,Clear,0,4323
nan,290.5,0.0,0.0,1,Clear,0,4394
nan,290.29,0.0,0.0,1,Clear,0,4380
nan,286.55,0.0,0.0,1,Clear,1,3512
nan,285.75,0.0,0.0,1,Clear,0,2865
nan,285.62,0.0,0.0,1,Clear,0,2256
nan,285.01,0.0,0.0,1,Clear,0,1513
nan,284.93,0.0,0.0,1,Clear,0,968
nan,284.88,0.0,0.0,1,Clear,0,548
nan,284.79,0.0,0.0,1,Clear,0,256
nan,284.79,0.0,0.0,1,Clear,0,313
nan,284.87,0.0,0.0,1,Clear,0,893
nan,285.43,0.0,0.0,1,Clear,0,2764
nan,286.01,0.0,0.0,1,Clear,0,5769
nan,286.08,0.0,0.0,1,Clear,1,6383
nan,289.51,0.0,0.0,1,Clear,0,4131
nan,291.15,0.0,0.0,1,Clear,0,4441
nan,292.3,0.0,0.0,90,Rain,0,4677
nan,294.51,0.0,0.0,40,Clouds,0,5101
nan,294.94,0.0,0.0,40,Clouds,0,5684
nan,296.46,0.0,0.0,1,Thunderstorm,0,6414
nan,293.14,0.0,0.0,40,Haze,1,4394
nan,291.9,0.0,0.0,40,Rain,1,3147
nan,288.5,0.0,0.0,1,Clear,0,2522
nan,287.22,0.0,0.0,1,Clear,0,2179
nan,286.69,0.0,0.0,1,Clear,0,1511
nan,285.43,0.0,0.0,1,Clear,0,904
nan,283.92,0.0,0.0,1,Clear,0,2869
nan,284.69,0.0,0.0,1,Clear,1,5078
nan,286.38,0.0,0.0,1,Clear,0,4558
nan,289.73,0.0,0.0,1,Clear,0,4811
nan,290.72,0.0,0.0,1,Clear,0,4808
nan,291.19,0.0,0.0,1,Clear,0,5156
nan,292.07,0.0,0.0,1,Clear,0,5891
nan,292.22,0.0,0.0,1,Clear,1,6192
nan,289.12,0.0,0.0,1,Clear,1,3372
nan,288.02,0.0,0.0,1,Clear,0,2865
nan,287.28,0.0,0.0,40,Clouds,0,2469
nan,286.81,0.0,0.0,1,Clear,0,1568
nan,286.52,0.0,0.0,1,Rain,0,957
nan,286.04,0.0,0.0,1,Rain,0,487
nan,285.45,0.0,0.0,40,Rain,0,327
nan,285.02,0.0,0.0,1,Clear,0,913
nan,284.57,0.0,0.0,1,Clear,0,2840
nan,283.98,0.0,0.0,1,Clear,0,5882
nan,284.07,0.0,0.0,40,Clouds,1,5492
nan,285.36,0.25,0.0,1,Rain,1,5586
nan,286.5,0.0,0.0,1,Clear,0,4551
nan,287.67,0.0,0.0,1,Clear,0,4711
nan,288.94,0.0,0.0,40,Clouds,0,4969
nan,289.61,0.0,0.0,40,Clouds,0,4963
nan,289.46,0.0,0.0,1,Clear,0,5312
nan,289.83,0.0,0.0,40,Clouds,0,5659
nan,288.79,0.0,0.0,40,Clouds,0,6378
nan,287.51,0.0,0.0,1,Clear,1,6349
nan,285.64,0.0,0.0,1,Clear,1,4724
nan,283.65,0.0,0.0,1,Clear,1,3420
nan,282.3,0.0,0.0,1,Clear,0,3054
nan,280.42,0.0,0.0,1,Clear,0,1783
nan,279.34,0.0,0.0,1,Clear,0,1025
nan,278.44,0.0,0.0,1,Clear,0,560
nan,277.17,0.0,0.0,1,Clear,0,358
nan,276.56,0.0,0.0,1,Clear,0,261
nan,276.22,0.0,0.0,1,Clear,0,368
nan,275.69,0.0,0.0,1,Clear,0,885
nan,275.55,0.0,0.0,1,Clear,0,2766
nan,275.4,0.0,0.0,1,Clear,0,5859
nan,275.24,0.0,0.0,1,Mist,1,6464
nan,275.08,0.0,0.0,1,Mist,1,5808
nan,278.2,0.0,0.0,1,Mist,1,5220
nan,281.53,0.0,0.0,1,Haze,0,4583
nan,285.09,0.0,0.0,1,Clear,0,4746
nan,287.45,0.0,0.0,1,Haze,0,5130
nan,288.81,0.0,0.0,1,Clear,0,4913
nan,290.38,0.0,0.0,1,Clear,0,5844
nan,290.0,0.0,0.0,1,Clear,0,6432
nan,287.04,0.0,0.0,1,Clear,1,4815
nan,282.42,0.0,0.0,1,Clear,0,3094
nan,282.17,0.0,0.0,90,Haze,0,3613
nan,283.27,0.0,0.0,1,Clear,0,3674
nan,283.07,0.0,0.0,1,Rain,0,652
nan,283.07,0.0,0.0,1,Drizzle,0,652
nan,283.52,0.51,0.0,75,Rain,0,405
nan,283.98,0.0,0.0,75,Rain,0,346
nan,284.54,0.0,0.0,90,Rain,0,417
nan,284.54,0.0,0.0,90,Drizzle,0,417
nan,283.98,0.0,0.0,90,Rain,0,2589
nan,284.0,0.0,0.0,90,Rain,0,5525
nan,283.29,0.0,0.0,90,Rain,1,5776
nan,282.36,0.0,0.0,90,Drizzle,1,4961
nan,282.36,0.0,0.0,90,Rain,1,4961
nan,282.61,0.0,0.0,90,Rain,0,4667
nan,282.61,0.0,0.0,90,Drizzle,0,4667
nan,282.61,0.0,0.0,90,Rain,0,5013
nan,282.61,0.0,0.0,90,Drizzle,0,5013
nan,281.75,0.0,0.0,1,Clear,1,5957
nan,282.58,0.0,0.0,1,Clear,0,4549
nan,284.21,0.0,0.0,90,Clouds,0,4780
nan,285.36,0.0,0.0,1,Clear,0,4781
nan,285.81,0.0,0.0,90,Clouds,0,5746
nan,285.72,0.0,0.0,75,Clouds,1,6324
nan,285.15,0.0,0.0,90,Rain,1,3157
nan,285.15,0.0,0.0,90,Drizzle,1,3157
nan,283.44,0.0,0.0,90,Rain,0,3469
nan,283.44,0.0,0.0,90,Mist,0,3469
nan,283.44,0.0,0.0,90,Drizzle,0,3469
nan,282.15,0.0,0.0,90,Rain,0,1042
nan,282.15,0.0,0.0,90,Mist,0,1042
nan,282.15,0.0,0.0,90,Drizzle,0,1042
nan,281.43,0.0,0.0,90,Rain,0,507
nan,281.43,0.0,0.0,90,Mist,0,507
nan,281.43,0.0,0.0,90,Drizzle,0,507
nan,281.43,0.0,0.0,90,Rain,0,339
nan,281.43,0.0,0.0,90,Mist,0,339
nan,281.43,0.0,0.0,90,Drizzle,0,339
nan,281.29,0.0,0.0,90,Rain,0,910
nan,281.29,0.0,0.0,90,Mist,0,910
nan,281.29,0.0,0.0,90,Drizzle,0,910
nan,281.15,0.0,0.0,90,Rain,0,5687
nan,281.15,0.0,0.0,90,Mist,0,5687
nan,281.15,0.0,0.0,90,Drizzle,0,5687
nan,280.93,0.0,0.0,90,Rain,1,5329
nan,280.93,0.0,0.0,90,Mist,1,5329
nan,280.93,0.0,0.0,90,Drizzle,1,5329
nan,280.77,0.0,0.0,90,Rain,0,4642
nan,280.77,0.0,0.0,90,Mist,0,4642
nan,280.77,0.0,0.0,90,Drizzle,0,4642
nan,278.01,0.0,0.0,90,Rain,0,4865
nan,278.01,0.0,0.0,90,Mist,0,4865
nan,278.01,0.0,0.0,90,Drizzle,0,4865
nan,276.58,0.0,0.0,90,Rain,0,4958
nan,276.58,0.0,0.0,90,Mist,0,4958
nan,276.58,0.0,0.0,90,Drizzle,0,4958
nan,275.86,0.0,0.0,90,Rain,0,5691
nan,275.86,0.0,0.0,90,Snow,0,5691
nan,275.86,0.0,0.0,90,Mist,0,5691
nan,275.86,0.0,0.0,90,Drizzle,0,5691
nan,275.58,0.0,0.0,90,Rain,1,5848
nan,275.58,0.0,0.0,90,Snow,1,5848
nan,275.58,0.0,0.0,90,Mist,1,5848
nan,275.58,0.0,0.0,90,Drizzle,1,5848
nan,274.95,0.0,0.0,90,Snow,1,3172
nan,274.95,0.0,0.0,90,Rain,1,3172
nan,274.95,0.0,0.0,90,Mist,1,3172
nan,274.55,0.0,0.0,90,Snow,0,2398
nan,274.55,0.0,0.0,90,Mist,0,2398
nan,274.55,0.0,0.0,90,Rain,0,2398
nan,274.48,0.0,0.0,90,Snow,0,935
nan,274.48,0.0,0.0,90,Mist,0,935
nan,274.48,0.0,0.0,90,Rain,0,935
nan,275.08,0.0,0.0,90,Snow,0,317
nan,275.08,0.0,0.0,90,Mist,0,317
nan,275.08,0.0,0.0,90,Rain,0,317
nan,275.55,0.0,0.0,90,Rain,0,229
nan,275.55,0.0,0.0,90,Drizzle,0,229
nan,276.08,0.0,0.0,90,Rain,0,888
nan,276.08,0.0,0.0,90,Drizzle,0,888
nan,277.08,0.0,0.0,90,Rain,0,5734
nan,277.08,0.0,0.0,90,Drizzle,0,5734
nan,278.93,0.0,0.0,90,Rain,1,5760
nan,278.93,0.0,0.0,90,Drizzle,1,5760
nan,279.68,0.0,0.0,90,Rain,0,4518
nan,279.68,0.0,0.0,90,Mist,0,4518
nan,279.68,0.0,0.0,90,Drizzle,0,4518
nan,281.08,0.0,0.0,90,Drizzle,0,4896
nan,281.08,0.0,0.0,90,Rain,0,4896
nan,281.42,0.0,0.0,90,Rain,0,4850
nan,281.22,0.0,0.0,90,Mist,0,6000
nan,280.55,0.0,0.0,90,Clouds,1,6320
nan,280.15,0.0,0.0,90,Clouds,1,3428
nan,280.02,0.0,0.0,90,Clouds,0,2746
nan,279.87,0.0,0.0,90,Clouds,0,1242
nan,279.51,0.0,0.0,90,Clouds,0,668
nan,279.51,0.0,0.0,90,Clouds,0,306
nan,279.22,0.0,0.0,90,Mist,0,869
nan,278.55,0.0,0.0,90,Clouds,0,5771
nan,277.89,0.0,0.0,90,Clouds,1,5405
nan,278.86,0.0,0.0,90,Clouds,0,4831
nan,280.72,0.0,0.0,40,Clouds,0,5676
nan,283.01,0.0,0.0,1,Clear,0,5466
nan,283.82,0.0,0.0,1,Clear,0,6158
nan,284.15,0.0,0.0,40,Clouds,1,5934
nan,282.89,0.0,0.0,40,Clouds,1,4015
nan,283.01,0.0,0.0,90,Drizzle,0,3120
nan,281.69,0.0,0.0,90,Rain,0,2144
nan,281.69,0.0,0.0,90,Drizzle,0,2144
nan,280.42,0.0,0.0,90,Drizzle,0,1314
nan,280.42,0.0,0.0,90,Rain,0,1314
nan,280.58,0.0,0.0,90,Rain,0,411
nan,280.58,0.0,0.0,90,Mist,0,411
nan,280.55,0.0,0.0,90,Rain,0,721
nan,280.55,0.0,0.0,90,Mist,0,721
nan,280.55,0.0,0.0,90,Drizzle,0,721
nan,280.29,0.0,0.0,90,Rain,1,1806
nan,280.29,0.0,0.0,90,Mist,1,1806
nan,280.29,0.0,0.0,90,Drizzle,1,1806
nan,280.37,0.0,0.0,90,Rain,1,3356
nan,280.37,0.0,0.0,90,Mist,1,3356
nan,280.37,0.0,0.0,90,Drizzle,1,3356
nan,280.86,0.0,0.0,90,Rain,0,5488
nan,280.86,0.0,0.0,90,Mist,0,5488
nan,281.46,0.0,0.0,90,Mist,0,4546
nan,281.46,0.0,0.0,90,Drizzle,0,4546
nan,281.46,0.0,0.0,90,Rain,0,4546
nan,282.3,0.0,0.0,90,Clouds,0,4648
nan,283.08,0.0,0.0,90,Clouds,1,4105
nan,282.22,0.0,0.0,40,Clouds,1,3012
nan,283.0,0.0,0.0,90,Rain,0,2880
nan,282.75,0.0,0.0,90,Clouds,0,2017
nan,282.81,0.0,0.0,75,Clouds,0,1825
nan,281.44,0.0,0.0,1,Clear,0,779
nan,281.15,0.0,0.0,90,Clouds,0,314
nan,280.28,0.0,0.0,75,Clouds,0,447
nan,279.02,0.0,0.0,90,Clouds,1,1266
nan,279.5,0.0,0.0,40,Clouds,1,2890
nan,283.49,0.0,0.0,1,Clear,0,3790
nan,284.68,0.0,0.0,1,Clear,0,4046
nan,285.65,0.0,0.0,1,Clear,0,4365
nan,285.22,0.0,0.0,1,Clear,1,4628
nan,283.77,0.0,0.0,1,Clear,1,3017
nan,283.15,0.0,0.0,75,Clouds,0,1733
nan,282.23,0.0,0.0,1,Clear,0,878
nan,280.59,0.0,0.0,1,Clear,0,432
nan,280.37,0.0,0.0,40,Clouds,0,288
nan,280.29,0.0,0.0,1,Clear,0,900
nan,280.01,0.0,0.0,1,Clear,0,6177
nan,280.15,0.0,0.0,75,Mist,1,6532
nan,285.36,0.0,0.0,75,Clouds,0,4477
nan,289.58,0.0,0.0,1,Clear,0,4657
nan,292.8,0.0,0.0,1,Clear,0,4690
nan,293.29,0.0,0.0,1,Clear,0,5717
nan,291.0,0.0,0.0,20,Haze,1,6198
nan,285.17,0.0,0.0,1,Clear,1,2915
nan,282.51,0.0,0.0,1,Clear,0,2108
nan,280.86,0.0,0.0,1,Clear,0,972
nan,280.15,0.0,0.0,1,Clear,0,486
nan,279.87,0.0,0.0,1,Mist,0,302
nan,279.79,0.0,0.0,90,Mist,0,229
nan,279.73,0.0,0.0,1,Mist,0,891
nan,279.08,0.0,0.0,1,Mist,0,6110
nan,279.08,0.0,0.0,1,Fog,0,6110
nan,280.43,0.0,0.0,1,Mist,1,5719
nan,280.43,0.0,0.0,1,Fog,1,5719
nan,285.64,0.0,0.0,40,Fog,0,4389
nan,290.15,0.0,0.0,1,Clear,0,5042
nan,293.55,0.0,0.0,1,Clear,0,5646
nan,294.15,0.0,0.0,5,Clear,0,6548
nan,290.62,0.0,0.0,5,Clear,1,4446
nan,289.44,0.0,0.0,1,Clear,0,2640
nan,288.29,0.0,0.0,1,Clear,0,1584
nan,287.14,0.0,0.0,1,Haze,0,994
nan,287.15,0.0,0.0,1,Mist,0,336
nan,286.87,0.0,0.0,1,Mist,0,367
nan,286.01,0.0,0.0,1,Mist,0,3025
nan,285.22,0.0,0.0,1,Mist,1,6469
nan,286.23,0.0,0.0,75,Mist,1,6098
nan,288.29,0.0,0.0,90,Mist,0,4852
nan,288.44,0.0,0.0,90,Haze,0,5028
nan,288.44,0.0,0.0,90,Mist,0,5028
nan,288.44,0.0,0.0,90,Haze,0,5226
nan,288.44,0.0,0.0,90,Mist,0,5226
nan,288.48,0.0,0.0,90,Haze,0,6670
nan,288.58,0.0,0.0,90,Clouds,1,4523
nan,288.62,0.0,0.0,90,Haze,0,2783
nan,289.15,0.0,0.0,90,Clouds,0,1702
nan,289.51,0.0,0.0,90,Clouds,0,1012
nan,289.44,0.0,0.0,40,Clouds,0,358
nan,289.51,0.0,0.0,1,Clear,0,372
nan,288.88,0.0,0.0,1,Haze,0,2940
nan,288.21,0.0,0.0,75,Mist,1,6588
nan,288.21,0.0,0.0,75,Rain,1,6588
nan,288.68,0.0,0.0,90,Clouds,1,5304
nan,289.62,0.0,0.0,90,Clouds,0,4814
nan,290.99,0.0,0.0,90,Clouds,0,5039
nan,290.8,0.0,0.0,90,Rain,0,5370
nan,286.76,0.0,0.0,90,Clouds,0,6743
nan,282.76,0.0,0.0,90,Clouds,1,4739
nan,280.95,0.0,0.0,90,Clouds,0,2815
nan,279.65,0.0,0.0,90,Clouds,0,3939
nan,278.87,0.0,0.0,90,Clouds,0,1319
nan,278.48,0.0,0.0,90,Clouds,0,381
nan,278.42,0.0,0.0,90,Clouds,0,393
nan,278.44,0.0,0.0,90,Clouds,0,2708
nan,278.51,0.0,0.0,90,Clouds,1,6809
nan,278.58,0.0,0.0,90,Clouds,1,5087
nan,279.79,0.0,0.0,75,Clouds,0,5179
nan,280.69,0.0,0.0,90,Clouds,0,5475
nan,280.73,0.0,0.0,90,Clouds,0,5226
nan,280.37,0.0,0.0,90,Drizzle,0,5872
nan,279.94,0.0,0.0,90,Clouds,1,6028
nan,278.73,0.0,0.0,1,Clear,1,3515
nan,277.02,0.0,0.0,75,Clouds,0,2884
nan,277.08,0.0,0.0,40,Clouds,0,1713
nan,276.81,0.0,0.0,75,Clouds,0,1100
nan,276.49,0.0,0.0,40,Clouds,0,639
nan,275.22,0.0,0.0,1,Clear,0,376
nan,273.75,0.0,0.0,1,Clear,0,1256
nan,273.22,0.0,0.0,5,Clear,1,3047
nan,276.48,0.0,0.0,5,Clear,0,4024
nan,280.15,0.0,0.0,1,Clear,0,4680
nan,281.79,0.0,0.0,40,Clouds,0,4490
nan,282.68,0.0,0.0,1,Clear,0,4542
nan,279.42,0.0,0.0,1,Clear,1,4209
nan,277.42,0.0,0.0,1,Clear,0,2794
nan,276.88,0.0,0.0,1,Clear,0,3601
nan,276.95,0.0,0.0,1,Clear,0,1999
nan,277.5,0.0,0.0,1,Clear,0,741
nan,277.28,0.0,0.0,1,Clear,0,589
nan,277.79,0.0,0.0,1,Clear,0,304
nan,277.79,0.0,0.0,1,Clear,0,802
nan,278.15,0.0,0.0,5,Clear,1,2181
nan,281.86,0.0,0.0,1,Clear,1,3159
nan,286.08,0.0,0.0,1,Clear,0,4235
nan,288.28,0.0,0.0,1,Clear,0,3966
nan,288.41,0.0,0.0,5,Clear,0,3933
nan,286.75,0.0,0.0,1,Clear,1,3914
nan,283.94,0.0,0.0,1,Clear,1,2922
nan,282.88,0.0,0.0,5,Clear,0,1931
nan,281.43,0.0,0.0,1,Clear,0,850
nan,281.0,0.0,0.0,1,Clear,0,465
nan,280.57,0.0,0.0,1,Clear,0,299
nan,280.15,0.0,0.0,1,Clear,0,329
nan,279.75,0.0,0.0,1,Clear,0,2845
nan,279.15,0.0,0.0,5,Clear,1,6514
nan,280.51,0.0,0.0,1,Clear,1,4930
nan,284.22,0.0,0.0,1,Clear,0,4510
nan,287.36,0.0,0.0,1,Clear,0,4587
nan,289.08,0.0,0.0,1,Clear,0,5096
nan,289.55,0.0,0.0,5,Clear,0,6319
nan,285.49,0.0,0.0,5,Clear,1,4329
nan,283.79,0.0,0.0,5,Clear,0,2446
nan,282.15,0.0,0.0,1,Clear,0,1428
nan,281.01,0.0,0.0,1,Clear,0,931
nan,280.02,0.0,0.0,1,Clear,0,471
nan,279.68,0.0,0.0,1,Clear,0,317
nan,279.01,0.0,0.0,1,Clear,0,303
nan,277.68,0.0,0.0,1,Clear,0,2956
nan,277.48,0.0,0.0,1,Clear,1,6504
nan,279.08,0.0,0.0,1,Clear,1,5176
nan,284.5,0.0,0.0,40,Clouds,0,4724
nan,287.68,0.0,0.0,40,Clouds,0,5030
nan,288.55,0.0,0.0,1,Clear,0,5142
nan,288.15,0.0,0.0,75,Clouds,0,6517
nan,285.15,0.0,0.0,1,Clear,1,4646
nan,284.3,0.0,0.0,90,Clouds,0,2740
nan,283.88,0.0,0.0,75,Clouds,0,3119
Veterans Day,283.35,0.0,0.0,75,Clouds,0,559
nan,280.94,0.0,0.0,1,Clear,0,355
nan,279.02,0.0,0.0,40,Clouds,0,881
nan,277.76,0.0,0.0,1,Clear,0,6049
nan,276.62,0.0,0.0,1,Mist,1,5409
nan,281.51,0.0,0.0,75,Clouds,0,4551
nan,283.79,0.0,0.0,75,Clouds,0,4776
nan,284.58,0.0,0.0,90,Rain,0,5167
nan,284.58,0.0,0.0,90,Thunderstorm,0,5167
nan,284.08,0.0,0.0,90,Rain,0,5310
nan,284.08,0.0,0.0,90,Thunderstorm,0,5310
nan,281.72,0.0,0.0,90,Thunderstorm,1,3533
nan,281.72,0.0,0.0,90,Mist,1,3533
nan,281.72,0.0,0.0,90,Rain,1,3533
nan,281.72,0.0,0.0,90,Snow,1,3533
nan,281.42,0.0,0.0,90,Rain,0,2340
nan,281.42,0.0,0.0,90,Mist,0,2340
nan,281.42,0.0,0.0,90,Thunderstorm,0,2340
nan,281.29,0.0,0.0,90,Rain,0,1430
nan,281.29,0.0,0.0,90,Mist,0,1430
nan,281.29,0.0,0.0,90,Drizzle,0,1430
nan,280.72,0.0,0.0,90,Rain,0,956
nan,280.72,0.0,0.0,90,Mist,0,956
nan,280.72,0.0,0.0,90,Drizzle,0,956
nan,280.08,0.0,0.0,90,Rain,0,293
nan,280.08,0.0,0.0,90,Mist,0,293
nan,280.08,0.0,0.0,90,Snow,0,293
nan,280.15,0.0,0.0,90,Rain,0,253
nan,280.15,0.0,0.0,90,Mist,0,253
nan,280.15,0.0,0.0,90,Drizzle,0,253
nan,280.01,0.0,0.0,90,Rain,0,872
nan,280.01,0.0,0.0,90,Mist,0,872
nan,280.01,0.0,0.0,90,Drizzle,0,872
nan,278.89,0.0,0.0,90,Rain,0,5719
nan,278.89,0.0,0.0,90,Mist,0,5719
nan,278.89,0.0,0.0,90,Drizzle,0,5719
nan,278.22,0.0,0.0,90,Drizzle,1,5789
nan,277.15,0.0,0.0,90,Clouds,0,4688
nan,277.51,0.0,0.0,75,Clouds,0,5445
nan,278.09,0.0,0.0,90,Clouds,0,5500
nan,277.95,0.0,0.0,90,Clouds,0,6794
nan,277.8,0.0,0.0,90,Clouds,1,4655
nan,276.42,0.0,0.0,90,Clouds,0,2924
nan,276.44,0.0,0.0,90,Clouds,0,1775
nan,276.42,0.0,0.0,90,Clouds,0,485
nan,275.82,0.0,0.0,75,Clouds,0,257
nan,274.87,0.0,0.0,1,Clear,0,877
nan,274.01,0.0,0.0,1,Clear,0,5927
